band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
192,0.16750927786947756,0.8287700888484876,0.9355121774435813,0.2294135038854589,0.43823484501606724,0.9966396656808358,0.14914305272109174,0.0681877374640455,0.546026512711355,0.5210284801175713,0.2849838436825718,0.26517447371156777,0.3546857980506001,0.43449963926115753,0.15571612156281545,0.8415022411664846,0.35209416315817843,0.8405458021060759,0.7318300433537409,0.3767973805597221,0.10333674990580621,0.08466492987863927,0.35275420002720903,0.2909289137450072,0.813690855193649,0.38391693270229543,0.5441854175616461,0.7618762980704916,0.6506356994228395,0.5515882226681386,0.46092585202769754,0.8912261793937775
193,0.007835370574550304,0.5508029100715136,0.22940940739984705,0.7598395402682019,0.7146393379454993,0.20381073315552378,0.6123554331388286,0.8219063401897673,0.48204607979964076,0.6280129514257207,0.8045996690828606,0.37843160227910666,0.6432994791374007,0.9217722981883467,0.7423516693718631,0.12786776402040756,0.22672896797151187,0.8011572015098164,0.6721037424411731,0.42877533822064284,0.9628251971091231,0.04140504743044915,0.7408611582492729,0.22051046815211217,0.8403018527742611,0.9500485931935978,0.5194490654907072,0.4300855486331623,0.24057858624452433,0.5053610319994623,0.10145154587342653,0.24692078441184762
194,0.8689257139122228,0.19473463031421767,0.36312090074321923,0.10555475469962572,0.5025414785243113,0.03403464737959383,0.8219881735681871,0.04846311344755028,0.57333086523891,0.31455656172555224,0.8485567083221633,0.49337389035980517,0.4576919111396135,0.545445294613017,0.9118715972726205,0.5308824316813651,0.9750547808274949,0.29172551279906167,0.7425673202339982,0.6913914655937968,0.4917678250465013,0.03348920330173932,0.8669274600428638,0.7080008741017081,0.14908808453698508,0.42750496670105465,0.7166404619605731,0.12768327077053343,0.27382990705892685,0.42366873366818003,0.6263625117456025,0.4999579020873921
195,0.07920557574751386,0.8759088189161424,0.7516124057103069,0.2771986778915657,0.8697017735528694,0.9881866600408847,0.6692890446911901,0.004288925073495653,0.05542203403738033,0.10926577767828649,0.15480874179481885,0.35248300647417585,0.2714084226187252,0.6768120625147805,0.9953565262075817,0.37848403799678276,0.3911130544350587,0.5390964355209162,0.47677858314143406,0.5727876312223521,0.9555130203868755,0.46214133233221066,0.8462640837713089,0.06445038388408009,0.07045620427696608,0.18340828772015905,0.11149709356195214,0.12004815843989192,0.2978047627562328,0.5379721237118359,0.7961302243214576,0.22245383731025015
196,0.944852853551562,0.9430068281224816,0.7155530219233752,0.042189312325383255,0.0858463094234454,0.421867989807026,0.8940050753735851,0.11839846475131122,0.9892991286080559,0.03392392529436161,0.9759127035394982,0.5561844965219919,0.45469940790736196,0.8568145114644931,0.4490997733023221,0.5455651333388667,0.2921981400415975,0.051621070310442385,0.2868925807157515,0.2635064565286461,0.3737166858187847,0.8840474999349816,0.6796980314666606,0.7856048797098044,0.32895318967243936,0.43801976113948515,0.7635235161524726,0.1678426466068612,0.5464077643678544,0.9922852999556754,0.33787224270965666,0.2972708926435458
197,0.23264046889308965,0.0009210563721288034,0.15718117922659447,0.04965117116125084,0.47272379357207495,0.22678729082528426,0.2003240309841967,0.38926400836106767,0.6172747213871624,0.2394198850083411,0.8881473513842045,0.660330929393628,0.4536993986501119,0.8535381728219349,0.44006379798353157,0.7650064545966603,0.8662794004449395,0.013967732526360743,0.04974532281000921,0.49508957135128373,0.17865145415525918,0.44846240288516304,0.7794008298233472,0.010725152798455095,0.9568013335611107,0.22636614266644794,0.9094456227744998,0.35324940081024425,0.6396381950277021,0.40936561411217454,0.13483931707485952,0.36736710347303203
198,0.2839178462923423,0.6385000418251369,0.7218698816935888,0.8886256656901866,0.1362896034360601,0.723516505402144,0.5659019698166211,0.8170999234904339,0.5587629069558443,0.8021384983925176,0.9703167530477302,0.8990479675858157,0.32553522940918866,0.5068789351582013,0.4737046704386739,0.2836811936693727,0.7737082269858823,0.22685086930002363,0.9372905730228906,0.2008349014633376,0.22462325151545692,0.9664598640073219,0.07230702307653125,0.2697024205486154,0.42364857541879597,0.4570922230080835,0.5636588255492533,0.4099162370367655,0.3191196895718541,0.16970292836570933,0.557693359067429,0.17078963696427696
199,0.6431680277577256,0.3467321414940614,0.8211591495678531,0.39251461515285213,0.03062026276029861,0.13160409219811253,0.8868317002486176,0.22343095325249807,0.16306361456487695,0.5166112384368876,0.2625914533576734,0.4978879186408688,0.4817913944264868,0.018234302625401377,0.26359227791190976,0.5069228574333084,0.9087479782403232,0.24517194328722247,0.40413259128511947,0.10838198589558556,0.5092504682791203,0.23566607379704774,0.06305051804398842,0.6661248758403946,0.49911898765823404,0.4389759043040846,0.3294805200006299,0.17172370366286382,0.36972042532556804,8.178178102447031e-05,0.7236163093792926,0.8395213047012605
200,0.5807523265334856,0.11673573813555838,0.61179746677941,0.05470040567003498,0.796351171344795,0.9697290080675884,0.5914319808916394,0.1008377928904457,0.058299127714735555,0.7145185311041075,0.41978069163853926,0.22437746152383609,0.8341510777170514,0.13437441149622054,0.8097503625405293,0.4579128406498424,0.24403654465927338,0.16522600266888365,0.5219348007276244,0.9039278710219143,0.14267892129684234,0.4995571424969154,0.44082922715261375,0.8949629191933574,0.2813991459317077,0.08613986618684288,0.5623830608917326,0.3839904226633223,0.41249846499939713,0.06595696610621671,0.1593272443361642,0.584308888526882
201,0.5591842837143091,0.5649496306463995,0.12258912189314886,0.1058516366438308,0.24685493678646597,0.4822859746643231,0.42942985190565297,0.5189606415680553,0.6423545897278087,0.4056063734979395,0.3081379481586922,0.028354040276168835,0.21384078199431478,0.26364147074248145,0.010870230255611957,0.5840932356338714,0.028416567138449977,0.24023664084415108,0.18309523236440117,0.015923212267191067,0.2026663807964506,0.15148101246763834,0.05736343186559589,0.8166152756518017,0.21017423545120362,0.9403705535967063,0.2478103110606641,0.45164913394087935,0.904022035009061,0.9177056745881361,0.736362710866699,0.5353330490010441
202,0.9514871078983348,0.2720228430031848,0.4547044122550029,0.1534567553832229,0.11974918925397582,0.5418806885357663,0.8294345246075553,0.29412092467550677,0.2223221318558447,0.035984000667264704,0.23401377460975137,0.7536947900805286,0.12204005227828651,0.08486667142831905,0.6236183045746035,0.6054971732354791,0.711986542277066,0.21726839907278772,0.2741702598575666,0.4838719111643839,0.7172035966639194,0.7954812377014074,0.891242011571216,0.1981913120923403,0.9224795954938082,0.02479086990096424,0.8297982277512236,0.11336334150713845,0.4107912166852733,0.3167184439068996,0.8063287548127495,0.9256416318640038
203,0.830154550853303,0.6648825181715629,0.016773420682288043,0.6493010705200974,0.5604164217902011,0.320806568360263,0.6888740887700363,0.2415924753684705,0.6601645663505165,0.05946743984078229,0.6051639096786113,0.23931067815083829,0.814554772701885,0.10846503131486762,0.4332189478114675,0.7271781986622864,0.29198222662956785,0.379008313887355,0.33441454618345967,0.8967181614237931,0.5313845940443275,0.8806539037341015,0.9020670560688485,0.5952042864013857,0.8215624469398327,0.6931187506676377,0.2950284986512317,0.5480259639798561,0.23449611260795866,0.8485713769825154,0.04469326755520797,0.6562625755282816
204,0.131715484692571,0.1691211576670868,0.7939120358052913,0.7356359549036675,0.4114758675696808,0.4994748086131289,0.4459043897297651,0.31162144935391245,0.23848719102242488,0.9071166124418828,0.21714366916702588,0.4741792290734277,0.9634917370378633,0.005328707347517558,0.9902805377405999,0.9937030161568662,0.9491371522052564,0.5164247492186139,0.9950184902893311,0.19950361599105937,0.02217995095921177,0.835770430191716,0.7894849139077289,0.9563158237045561,0.32686883519282217,0.2048982836945482,0.06872289614199611,0.3900017617212448,0.7951366357264967,0.628574529538817,0.1566821154177236,0.7157833012237831
205,0.11392515370539036,0.7818333365643885,0.5517964278785205,0.017830882363317313,0.5929472622097771,0.5677474121509767,0.7236861224929173,0.3845610784726563,0.22040773608707542,0.7229720017393961,0.2783659505333408,0.2447936486218747,0.9272176852537706,0.6760848497810902,0.42639539868800025,0.33878298953026287,0.5781769126830338,0.250347416883117,0.20539516488472076,0.14507865115497942,0.6460607644925941,0.6572380895909582,0.8920091580499465,0.1858031046595947,0.7758231862111735,0.951710071230105,0.19674548103092426,0.4252114589698871,0.46386006318371376,0.5580637070887311,0.8161659629850181,0.4333065915823259
206,0.4777204212235634,0.3338077235794741,0.6241205499106722,0.96981982325407,0.8746477186584799,0.417925391161341,0.654517211558713,0.9536055815108779,0.5113485463174288,0.8275913399061633,0.2448920586575809,0.21276909984015335,0.9477159288954099,0.6634931035761626,0.07866892931394454,0.9211251010279725,0.4234661094156744,0.47342563985806485,0.6920439562703037,0.8676645999462945,0.7195214916464525,0.5370834536364586,0.7435381118473784,0.46605619638266527,0.7624872695283981,0.03385376683276864,0.5390721317549126,0.12193816475174513,0.7708091705208429,0.008467861033315649,0.7702139641347526,0.06631322960110597
207,0.4909287951364941,0.0507390516189683,0.6070793102009102,0.5690585829680164,0.2629597431492694,0.545431646294629,0.24689098038968238,0.6726984328700487,0.5811390527966775,0.5803966518247442,0.9385553833182513,0.9106634263260148,0.46778328157021376,0.12020953733258055,0.3782034586036457,0.3987113814887637,0.9895015148163966,0.41541384255809044,0.2559135673274434,0.1262682647508554,0.028686899914560304,0.669195706303621,0.6646747584022279,0.13638946120888362,0.0844149028171568,0.10267146883048361,0.9982007356279148,0.2547424807112816,0.4104358566861229,0.7805255796268497,0.15733513024179413,0.4663290087483307
208,0.01949720767326435,0.2784980266103213,0.2684191581717785,0.567682950309352,0.8946981568114499,0.6392954822735444,0.45076080749362435,0.9724192683066845,0.7575211384061651,0.25049932581636825,0.13346405280501117,0.5451965685289751,0.38058498386258244,0.2619233749408507,0.2465993733944577,0.4003985090417468,0.39017909879249335,0.3813143174412863,0.9787099335962516,0.2211773397223199,0.8016979694304575,0.30069479996962356,0.28174882082244146,0.941720498088626,0.11078674710301539,0.7918493458952518,0.11378447051047524,0.7804013563735177,0.8361640403243794,0.8134081452901004,0.1881221680349654,0.1370080236690665
209,0.43670503375122427,0.5419897337288102,0.543058298882668,0.98564872135108,0.3311733834438034,0.39874481001385254,0.008685758339287197,0.8017014584182536,0.0059308929153900625,0.0307868974194615,0.7261667848463754,0.6579270182065285,0.9573868600457875,0.6756472268872066,0.39315110392183694,0.17187199159267397,0.7952561059948015,0.7334482506319794,0.04892238579580388,0.7023391951616176,0.9013393943614039,0.3495455589524197,0.48585027868396125,0.7096198382077302,0.052403461574970334,0.694110069134888,0.6461371880779847,0.25241513643258484,0.045631905814872864,0.6116815758684616,0.037722696114942056,0.9651620824895302
210,0.7693082623737226,0.06688724311353245,0.7066534587185875,0.10479921827662397,0.7872523090814435,0.9730926377356154,0.252141793196741,0.8329408165428968,0.35735217688087717,0.41842214945756273,0.8868231954628895,0.5579142167892879,0.18249984966014743,0.36300471985848326,0.1097643653119238,0.2927463522535805,0.9419212164300952,0.983002770247731,0.2666427268983972,0.4895460418515236,0.23401795135412662,0.19410324086138375,0.0164358782488655,0.7553229030757297,0.9928060813757447,0.8891331539210937,0.25573608665898584,0.20146491649058018,0.2901823530657749,0.5828756900707711,0.8110834098311085,0.5773472587261033
211,0.5368207104770716,0.9032091057203333,0.5904077593484488,0.9599676180250617,0.6628588992589842,0.23866969243194236,0.449056109599008,0.8737962212285862,0.5574674353466843,0.8598445821774184,0.4128562836977704,0.1946985368851506,0.16320382711338322,0.41764733303813084,0.44518279848372333,0.5735332315571803,0.09253257340933374,0.5974310976273404,0.3989831959809612,0.6275405013117942,0.5040603973462834,0.8944066096084418,0.3216755678590705,0.006538981375992514,0.8502809712535722,0.6918959509190982,0.1050291302477947,0.13009786607699625,0.1819256950555178,0.19310521442611828,0.642427625854731,0.23787865783528572
212,0.07095219902273209,0.5930743080833006,0.8795577575067212,0.8051873016584327,0.6287134344662961,0.8134081398011218,0.6197426125458437,0.10184968385426829,0.27748893068127845,0.041522445180179446,0.7902133238196182,0.8857856407950565,0.046699212294261105,0.5958039100631554,0.09041734885682207,0.4740920385701298,0.7948405850119721,0.38491563150064734,0.8081969925375747,0.6094759919960833,0.5162168019272482,0.29311781247437985,0.21049569572396565,0.5456413756170638,0.5826417786738829,0.7392751738642322,0.04801486362539131,0.16921433751094206,0.6719056696529898,0.833613085353369,0.32209162350371867,0.162460146469392
213,0.33355886653825995,0.1559339093279637,0.4750401200387536,0.2337382010954392,0.1763884596676769,0.20238013137162503,0.7444923072542384,0.04801992160219981,0.2373153234832297,0.7868771001929599,0.440931234689637,0.032282916723176514,0.5766085983037632,0.8252435682001646,0.5918917433885598,0.2394229275664903,0.9471770462651875,0.04685483673724067,0.34980437305088785,0.38267829587822344,0.016768356701533316,0.2534531287134171,0.7331665580589746,0.35732674056122926,0.3233758059381806,0.3525227342354609,0.42394282041993137,0.9374581527012265,0.045631157019346724,0.5773573416151848,0.0020932292745141634,0.6412963741680907
214,0.7721846704250008,0.8540844090645425,0.3538131222003065,0.6284199097884051,0.1944890019030211,0.6030722750653841,0.8643111732735014,0.18008405228626978,0.9411101954664343,0.9122607876115366,0.22615797064928034,0.9994648055334024,0.7618467290421598,0.903674439481784,0.0722698443219233,0.19211668571912577,0.8980411025645996,0.18840570579628568,0.06784379418518105,0.646892815946401,0.7324718310349295,0.6928077943694515,0.7194773365510574,0.9383773262975158,0.4130383573098175,0.3465589060808395,0.5964675086379645,0.1560094779264316,0.7769774019023794,0.24500355913571314,0.37108754860086646,0.21658170754814
215,0.8889888108586842,0.19311152167750345,0.9075429168611312,0.5413410609489581,0.7132796330305667,0.012469381835303439,0.8072668410896967,0.3764654289237138,0.6462843800613771,0.6545129015430974,0.17756765242382666,0.6010559045950477,0.4493642995394308,0.45175085669670756,0.4540980229309891,0.29199547096024825,0.9230801475812618,0.8413552304340863,0.6944165746319254,0.8234351992867661,0.221488478729563,0.4009727215853568,0.5108136722766935,0.16666850517393927,0.5670988271659001,0.538521723293611,0.448565885620834,0.9723917388984199,0.6451825570592987,0.3335069520891507,0.512262691117532,0.3809960954044921
216,0.11298653469275399,0.08029890106634463,0.9761131722779082,0.36339691316457545,0.4738062542268999,0.10397442866020579,0.391205454522652,0.2294317570500065,0.977039809256073,0.8899622334119016,0.0037814599548744443,0.6097845934782036,0.07411542130263671,0.822055605655841,0.14638744074796262,0.7160344628555303,0.7360983610273948,0.2532810454223485,0.8971641817666562,0.8911005623877091,0.9714658963445778,0.11656445725533826,0.7797384345858097,0.2242722220536827,0.4155498542804966,0.8146228986536656,0.8403231367479951,0.7632577122763338,0.3726593260894544,0.7626679290817134,0.06328292809761349,0.4026727195847357
217,0.7666918353150547,0.4472273321164639,0.29620709334806994,0.5705564979266863,0.43649786074800223,0.2233947876772362,0.955299660666905,0.38789005928520104,0.7901812656399535,0.09932886328891477,0.9713932137787002,0.6980532236002693,0.1541274285295442,0.15470168202465062,0.006843138910654578,0.1721252355872792,0.9282111509902419,0.36541823023057673,0.9273485572325065,0.7232603274859403,0.623956407539621,0.6978169746869533,0.5641033329029577,0.2790911559338931,0.3940216757556668,0.749296981533047,0.2622484720058481,0.4928691345502856,0.14288908342423734,0.018159787070388678,0.7659539757494186,0.5577488301335567
218,0.4769225265483348,0.7158538807019443,0.15423317041716544,0.06304581796248021,0.7794194976807124,0.9124461360698337,0.7028540539105065,0.937856223741095,0.031368340960682084,0.5901299435530403,0.9209724033477789,0.10287369320664685,0.6957241477980254,0.3848805013911445,0.7799090536961103,0.4020428580809208,0.2266835324557832,0.8187609032765989,0.7283309425225166,0.8044308202574291,0.20155953002911997,0.48107966407110336,0.7185634519116841,0.6139776807888803,0.4642833971829383,0.20874972316150986,0.9224554174919086,0.6810911760614112,0.09811780545805848,0.16801103975021892,0.9265645981964404,0.3555964626920006
219,0.3904151178979165,0.16041360427330498,0.036638827733394774,0.2511672134241584,0.10480748016394126,0.35332578006283966,0.9192622966501649,0.8098727425924387,0.17810923288482217,0.029089967420240836,0.108624909871749,0.6372116860891401,0.5558242801990784,0.5244226493272058,0.26342120619795806,0.7327398290758683,0.9932494565772773,0.025999746716346417,0.12431598126842947,0.8631668139978448,0.7292091265981985,0.502326473367344,0.5160861996887155,0.7774156181680999,0.166498530283257,0.32796047157514896,0.43637031362833745,0.6343639525939869,0.5138004754987895,0.2015649977825419,0.1487465249077946,0.2988272454124119
220,0.6429698302816743,0.07648019688789798,0.2724475201281944,0.5968634988103829,0.21136048209662717,0.31870889922268875,0.6908209063247289,0.9166997356588156,0.2661775972123278,0.23425917623732073,0.07005354390897212,0.5355165323804288,0.9959472948233955,0.558704974084466,0.18527417971824456,0.7336143453404197,0.5625307807961814,0.39757252065267223,0.05429098427805967,0.6266828386978267,0.7098897212491997,0.11863081512945961,0.4293336812131049,0.45640759714109835,0.5740018179423292,0.25206990736134305,0.1625231462853699,0.903753932852202,0.045374413918549794,0.7202363171672806,0.06746154101313684,0.9269490168735884
221,0.024803787743700845,0.8402977722475706,0.3266902125932679,0.7092785394376303,0.20814799972111708,0.344195556861415,0.3375921373754567,0.7848169987470857,0.28363164854533485,0.4338469999941611,0.9732721546816966,0.11969022284685205,0.5354771612474182,0.7821244499098369,0.1982839818704072,0.4894133496826284,0.559737886576374,0.9893655625521751,0.9219988975516072,0.10679635119082986,0.07121098967481487,0.5786014256355034,0.1350304859655853,0.8268097283931708,0.2442660356611438,0.6204670388437203,0.14674139553467624,0.3316454258812275,0.8316734357772526,0.771519630677207,0.5444548545811102,0.5677036841532112
222,0.004645866337076088,0.3390826249737825,0.35152760046813813,0.05298273235880291,0.6347886293440675,0.02677935121158803,0.5873480349971585,0.8844502577495343,0.09534993750315612,0.9514348439292564,0.740523480846864,0.7240118027900503,0.9669099813007781,0.15485600564186508,0.35890310133858727,0.5274183107833158,0.3753413589476101,0.7212370554120082,0.4257060153024317,0.45300082013507215,0.35388101673628203,0.6158313740537705,0.6124210618052114,0.504672088483163,0.37518665403851625,0.039010983089922235,0.4315501269355172,0.8122867412862419,0.4376250345157694,0.7096177884416863,0.39856054190925405,0.6239952599760813
223,0.7389053159947555,0.003476436627126822,0.5092026780176429,0.19119716733372005,0.8943885412109741,0.4085431229946741,0.8885148387861774,0.1985494736117901,0.9190025259694554,0.08899196726368974,0.11506322203157937,0.7029338381449942,0.30324205380519276,0.9132105496287731,0.43555963772956274,0.5079778493845319,0.6786095660912342,0.43882863982887044,0.023796531677086508,0.5620867739461849,0.39464501474335445,0.003236492606121355,0.05237600615852578,0.32164815768882016,0.10891357520216494,0.1698518598577906,0.06989744544768439,0.036569732667130594,0.2841393990099095,0.05321936576523867,0.16077002002062368,0.5651748912831426
224,0.3000429600647323,0.6873932450323753,0.6027845835354384,0.9099291821728005,0.024261049334674212,0.7041576586818469,0.08378682964186179,0.5148471955240986,0.7592596158247022,0.503951752949035,0.04368995291596389,0.9574445042083438,0.7511093040978346,0.6635394916823288,0.6028966006821977,0.024172647123587354,0.8459010418515395,0.8045719526231064,0.04977063234953116,0.6790220890807159,0.9574638666637062,0.0575218832823613,0.19550410444840916,0.6579017103032665,0.7471812708907482,0.9019529586261208,0.8361780989949594,0.8341818168076299,0.5638404787663652,0.6690986012172119,0.18667128552547052,0.031073841176931793
225,0.8122803838382708,0.7056001739932876,0.6280298856059646,0.2359978261342025,0.8081131440159762,0.941003671175093,0.5756584025668494,0.5772595976178311,0.2782469050791603,0.9022601342227614,0.9325407535330518,0.061015849040847225,0.008589039765248274,0.5353892854911603,0.11876613370799272,0.44457139952461855,0.5930048110855223,0.5788047935233258,0.49141039907539164,0.7457036005658849,0.08552491531342699,0.6792851891136658,0.5603551147681787,0.3613408659376858,0.9170178318282701,0.37857360964082964,0.5703886794176181,0.28207391728460596,0.7342496331542087,0.5647162149133326,0.7393357703208848,0.7458000270392224
226,0.04776950270780678,0.8875905206162321,0.3411370772077632,0.32826686729589083,0.19150314725047657,0.9038685724566266,0.7753497583564081,0.3612234292388814,0.7430388884577863,0.07100771461972877,0.10682986652154769,0.4212298886949979,0.7917311701407421,0.33235414875141456,0.9005690078994312,0.27172167619564114,0.4144324661452178,0.7580461494622164,0.7028761020597021,0.3033127469292499,0.43637018725443333,0.2732768072136986,0.2620790060629705,0.42650956319447997,0.06529207607457577,0.18767218869500435,0.052937020216911046,0.5381345497701571,0.9765784175333801,0.6591872330823502,0.9012842520237344,0.7375042221806308
227,0.7793046912758591,0.1395972712567185,0.7177129777315269,0.6603033987694445,0.03515506859882256,0.25257280092969936,0.3095460731590782,0.24955962808682164,0.8003951760378989,0.7849369342941015,0.3182042976976315,0.7177137768936589,0.1344007885984856,0.13417176180773305,0.7001923540983904,0.05167697334027399,0.6384953956885184,0.2629803629491423,0.5785873768919138,0.032734990646663076,0.0058587015474156345,0.8681624988689831,0.7457821236986688,0.20494101923997898,0.7095719030551136,0.09326857916961773,0.11967322943136649,0.14993878048931342,0.3040309791877843,0.28140799038494924,0.7346543108808214,0.5115341552634647
228,0.29621484048488,0.520904173181374,0.1935305233644583,0.8589657033338963,0.9131556574439887,0.6538501218634315,0.627504622893663,0.40711604404253143,0.9709548519998353,0.221650017528759,0.4873070367610609,0.7259794812724722,0.8258142238771929,0.484223987679941,0.9749527632585064,0.5436398498202741,0.4081360549453168,0.40862347506512453,0.7184069871341396,0.1616388475940893,0.7192118788662285,0.19275532841090703,0.34151930004493514,0.3053645359022178,0.7709710872539356,0.6195592426130204,0.5281142210702978,0.2963818192216924,0.45539512462804776,0.8942154061085748,0.1483193384500041,0.6538645587665892
229,0.5281298472096735,0.7393703811844953,0.36416806642403077,0.7944152490364375,0.8151056473896561,0.6424017209141109,0.14482007556739707,0.1525416898408527,0.3193484868780957,0.6723473333843771,0.7046559642222753,0.17291072690388187,0.18516288276493864,0.5477597924119698,0.24144748426550777,0.8592739250588375,0.5773184589942518,0.23469946359200233,0.10006852690579326,0.14880119131263403,0.6054545078049902,0.11027333763265035,0.7262591398384558,0.2648268248807981,0.9543369253427811,0.8656889939482237,0.06473303950552589,0.3191856739463834,0.8185960059337155,0.33079770738566594,0.22485974618179927,0.49926410829647594
230,0.7941255202007951,0.7859920940667016,0.20150616829364076,0.4144161334564682,0.05195557085984537,0.16612907866582982,0.5610543406646293,0.08655068986539605,0.5105087257272468,0.4210913916174306,0.37382081526267563,0.7364070641301375,0.3131773063454233,0.27058164478470936,0.24972223648371905,0.9631803931360686,0.22984155062005918,0.20642426878960196,0.8407789342628638,0.7582742651482207,0.983392858796955,0.38579952563887987,0.31029237790072284,0.16502291696005555,0.688752286636578,0.2289768799381069,0.5166525296651612,0.2705302724112213,0.0478863216762907,0.8072505224173141,0.8389412237319296,0.9411455131032289
231,0.1354681617549971,0.9654383031723885,0.127779806601111,0.928809727264518,0.2315794124039081,0.7884831555283974,0.8311106432687634,0.99086049065569,0.0017098639265960003,0.35986739770454934,0.24137076732582163,0.8557658502375731,0.15556820233756752,0.7997199115428457,0.6071883288116299,0.8883375328572504,0.1140975620481357,0.9617012786659077,0.2887346039642431,0.2479114513826156,0.07826807048341333,0.10827383116599121,0.18239587862985396,0.815227027039545,0.9799597323933876,0.8991413920114756,0.6294788258972266,0.1521873432863523,0.7836422456648652,0.0835727213866605,0.9524715539152785,0.21029790842531237
232,0.5753855644544361,0.5794666709062496,0.6207381022038746,0.6353971722627608,0.5482307365244633,0.5972636600546556,0.07363226281942137,0.2993224865057005,0.17942262272569465,0.7699415049435081,0.6090999201553068,0.4604785716770272,0.20294330903495772,0.39763490462172624,0.812820013601424,0.39340072001071436,0.6594393546711592,0.646690706862238,0.15685132510432298,0.8432353950491626,0.3987567531540117,0.1340141772851,0.34079000358322453,0.010181823662385292,0.18673204994379422,0.5925979952599915,0.03877091189212356,0.4366296977337034,0.46299346934721264,0.7773813625777534,0.6856603997869593,0.2212706750167137
233,0.20212461922320213,0.6768226616375211,0.6151581287378828,0.6276677486339047,0.7138271790173705,0.5627038627203413,0.19543776420840342,0.27701179524982067,0.20955947087495408,0.9624284584768227,0.2222885378133328,0.992058241601331,0.26758878424417354,0.8510111542610863,0.12260171535750086,0.10744072675296568,0.5892720043074371,0.2327541846866229,0.5100737245051539,0.5091404804990463,0.19732354430226806,0.3369683048838721,0.11176775093492686,0.304924918936923,0.39085074896367866,0.37814061451137293,0.42410792745612735,0.2409552366533757,0.669101110094648,0.22482696497809485,0.7284405822353657,0.4256090454127379
234,0.8252138310036677,0.07898667491292988,0.29627352975632215,0.6861695946472953,0.5447920868698293,0.35887193176060417,0.8499220026071643,0.4273114650076394,0.5122258137073568,0.8535132674766973,0.02894919137639962,0.06576418901716918,0.641498569218404,0.6739855209431272,0.5270836806238679,0.49763729581112526,0.19101618974733003,0.43858007555847356,0.8366141128554916,0.8806029404372926,0.792672151815411,0.8053602295746762,0.727869906728923,0.9212569167711626,0.8982009371477871,0.5133683657615158,0.06835435287031599,0.3206874218757714,0.6414286511919833,0.5914596816666032,0.6712765001293698,0.20792925150539865
235,0.788687572751481,0.8717842362699463,0.7881969324637335,0.9111802707094746,0.16390417968089654,0.12254782560479949,0.27204867573496694,0.33243836613314104,0.10230628638599748,0.7591352113505249,0.7518274485264022,0.3673610814898747,0.7501161097214841,0.5962128596073667,0.9880139507645634,0.986746754726695,0.4965190274496686,0.03524044824187489,0.7050564415017692,0.34690157118036,0.8946633885382922,0.10225214163809704,0.11316671418327284,0.5857970592973032,0.38482743392326657,0.9856993373195447,0.9470643914790878,0.4235071676690054,0.5502000279039224,0.34466143416285056,0.11971956200113676,0.26718373149035346
236,0.277009973464864,0.7382175351427629,0.6254648097915987,0.08121537554005964,0.6045908478281425,0.03318680068087676,0.6051776745064286,0.45065929096253055,0.507158684169049,0.9853721430758492,0.35191391279176987,0.5102770345582183,0.8819189271724975,0.15046285801117898,0.43341205861978205,0.25328755500159306,0.6710847659805226,0.39038898454668924,0.22789322755172736,0.9322539317246474,0.2187591038714074,0.8860218326110025,0.10589926893612356,0.5453531238676483,0.14654122075480247,0.17086237612085398,0.7227361128740899,0.6656319476727728,0.8265296084608954,0.7477223021408502,0.29721426308747856,0.6021655196472169
237,0.060371016094685426,0.7670270022870993,0.048648122268441285,0.2407580890229004,0.6356211844820743,0.2907162765555137,0.4320225230432235,0.7755150091180976,0.8508714634568738,0.5470809153779046,0.2199184810513678,0.22598694622565363,0.9007912590402828,0.399468188002863,0.4693290098038978,0.6846643843038736,0.45007813945747843,0.9955687801824121,0.2113035296930006,0.2987346995812308,0.7535490173404372,0.9172401458761458,0.3500083708465237,0.09902112524935636,0.06592170522678964,0.5146492678171618,0.8951600987457976,0.3845105288060128,0.49861617195960706,0.18816251585981547,0.14103220751275036,0.6979914011235084
238,0.894347322260513,0.570701236647946,0.7841562201263037,0.7177502925623324,0.18328921781071184,0.6029888992735103,0.3167515892195747,0.9228274709165138,0.9961148644720589,0.8635207097122102,0.6589994580766919,0.13573864510410405,0.961980667317906,0.691926716552336,0.28557677522478164,0.24997399117735541,0.21119973796344516,0.7009223247174721,0.7855535837204686,0.7297584268861083,0.7561638138067438,0.227485143650896,0.673192430370046,0.15357253796087145,0.39328086536298257,0.9439391879332261,0.7032841793592106,0.28087561964626906,0.6156429956653325,0.8558338502061882,0.776887954746084,0.8940269112944381
239,0.7371762557588368,0.5329044191817001,0.031020856489938242,0.9452242976548055,0.6292059020341654,0.4210858264891335,0.22395193156827486,0.8097103158768363,0.3842727639665191,0.7788586594112472,0.6422422713934746,0.9680298255971359,0.7574007801810693,0.10476872472554988,0.15200886227630284,0.4562758884111663,0.5360797567921933,0.6903031121811594,0.15408614050957348,0.06077205419485576,0.8366416322364151,0.5734808986670056,0.7042564914194164,0.09017526915211527,0.961909138561126,0.4775892641597611,0.5213146008830973,0.6445890273743733,0.9665577713913884,0.7343043944936122,0.8125115010046428,0.5545733078661133
